"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62"
"14",-6.47455580618006,0.0627427892982828,0.0285206043632709,3.87046565829884,1.74261069370976,0.091652170578548,1.40344216369984,-0.124703833894636,0.00417660974494643,-0.0578111977479198,-0.0412908127078522,0.0607881353577357,0.147550773617674,-0.278484577684231,0.526274101800185,0.200250668673395,0.624839872195356,0.36314460060833,0.154839343559936,0.304088328194761,0.373301728948932,0.033144311348931,0.146391083472719,0.72128692309036,0.441975102413811,0.217347436212743,-0.086654042915908,0.471672516849395,0.415870044256601,0.560469171942512,0.41552220096962,0.200772150251114,0.310642591674454,0.493472133511804,0.250959943357351,0.375276212949109,1.07615690535791,0.666410094435508,-2.30840239140257,-0.00146007267058838,-0.000906425129283455,-0.239167162076988,-0.0141899800808748,-0.00411325804557856,-0.000962736035631304,0.00168537846379856,-9.5519023719101e-05,0.00460561874801281,0.000924672725905498,0.055734258504742,1.16997003796797e-05,8.27347890349543e-06,0.0124002072179877,0.000174013880256123,3.82849874346174e-05,-0.000100085458308733,-2.14462349593943e-06,5.01145378771014e-07,-6.34960311471723e-05,1.18083560173938e-05,-0.000356799991558945,-0.000354508238973699
"15",-6.45352509869137,0.0660101618486667,0.0244117329479923,4.56872218409438,1.67436661635821,0.0640634486033014,1.37025821703591,-0.103624074552141,0.00365516654418457,-0.0953790287095208,-0.0180524485348589,0.0693655334788768,0.124687057819782,-0.286623676359937,0.520188532506714,0.140775147574625,0.61371027296073,0.342267077186271,0.112317236391775,0.319137730258907,0.396266334620476,-0.00484610822665886,0.128199174452896,0.672219177244264,0.383198721940769,0.218641805639605,-0.170786999693432,0.42821888034137,0.176088451463505,0.520837253723916,0.296944958924085,0.14333596383186,0.217319856828288,0.371518353578132,-0.0441852850570109,0.353411640621882,0.870379588047097,0.582378898441595,-1.86582384238795,-0.00154498802216095,-0.000745971659072752,-0.141495700500207,-0.012986081092048,-0.00312841804876635,0.000786511300868271,0.000810651988629316,-7.71030595594982e-05,0.00647859469419815,-0.000898914125337577,0.0485854247664609,1.21310629261423e-05,6.81236259877228e-06,0.0044155386887589,0.000175073579330496,3.26236075259873e-05,-0.000121675243364172,5.99735983877102e-06,3.4849415083843e-07,-8.31957066439182e-05,3.59174547087867e-05,-0.000354472613885458,-0.000488643180254108
"16",-6.58598542262584,0.0695147901157677,0.0415162011297773,3.43797850165573,1.67102978787675,0.138957072399593,1.41798718945884,-0.118440405392823,0.00340856779642189,-0.0705924218369377,-0.029823714253003,0.0709219449135169,0.15893406599615,-0.279573271024957,0.545545173464348,0.173752915276076,0.617549083029448,0.333803500092154,0.145566076218644,0.324550556946521,0.407088398493779,0.0340779993963174,0.127013961405767,0.893550253845434,0.360569405723919,0.200204918765701,-0.0821908719526597,0.481636085664525,0.331990170019103,0.454408352019313,0.368669344081032,0.152760117674072,0.273418506082018,0.496073911967078,0.18360222845769,0.461194855791942,0.885500732714965,0.908449884774556,0.41967462322103,-0.00161461511875129,-0.00134989866831235,-0.211949406524868,-0.0149318219730744,-0.00702112535496091,0.000685845172871317,0.00126379732092191,-6.15770913221754e-05,0.00507224174001443,-5.33608035808486e-05,-0.0416097182585162,1.26468803175027e-05,1.18075495793533e-05,0.00908491710891898,0.000209718297269655,7.28342222190001e-05,-0.000126096732631242,2.32979892031202e-06,1.74892397691014e-07,-6.5439722141662e-05,2.31261781277119e-05,0.000503381298830937,-0.000492844558701904
"17",-6.491951242447,0.0673915220197889,0.0283175834041907,5.22126053963518,1.70276036296063,0.104278035254573,1.43834833463343,-0.143773707156346,0.00483049694509907,-0.0617105120275062,-0.0362009082383367,0.0680635314625549,0.131335572536479,-0.38721281689548,0.515296288064206,0.214053283738841,0.474986779332746,0.362618694442009,0.131564660785717,0.273447916900039,0.349406724139244,0.050683021682865,0.0805009563000155,0.526641162957357,0.299943820619163,0.2052915795759,-0.0722680628219855,0.424445384067502,0.395402933453064,0.551967949106353,0.416785161929574,0.184332715973286,0.3250042771133,0.52229511208929,0.144407913753062,0.402475516328739,1.0270510440238,0.652013694284397,-1.00510298138697,-0.0016085589703708,-0.000914119835181627,-0.619107624583373,-0.014483169717418,-0.00413885135418624,-0.00297694037938368,0.00198122627486305,-0.000110590670356063,0.00488788237085596,0.000636811780313124,0.00861343001473379,1.30230067828948e-05,8.22947067498168e-06,0.0196427298404338,0.000195841754581807,3.91760404346744e-05,-7.37773840300563e-05,-1.96902307259544e-06,5.73400974393224e-07,-6.57243412602325e-05,1.4356356613106e-05,4.19685388874824e-05,-0.000465696674015752
"18",-6.66115869861192,0.0631612681396013,0.0247246879085087,5.28928962064391,1.73969884110452,0.0854659288217693,1.45065579903446,-0.130112625317997,0.00423469147452901,-0.0751405414964945,-0.00625614092817441,0.0722294305094866,0.0953480357604639,-0.313089529914861,0.47907241131847,0.194752413631976,0.439965170710415,0.330495826648262,0.0976322179258009,0.264996878232535,0.315754866164427,-0.11260838361868,0.0578095271314388,0.511489730928348,0.496397977194124,0.264661187861697,-0.0687703524211969,0.434388510893192,0.35901871446193,0.499738537699971,0.482726946629526,0.240897004483705,0.320330540884675,0.496323973324698,0.119767414934442,0.43463859820978,0.811051519512907,0.882524158025618,-0.23588133544076,-0.00141045410230767,-0.000752500278158503,-0.349928170650754,-0.0173261994004246,-0.00287590305201119,-0.00280253438040383,0.00158539093369273,-9.09686307977494e-05,0.00552927304245828,-0.000655315725711788,-0.0227272128779858,1.09438967336852e-05,6.61977364664546e-06,0.0105276251469336,0.000229389710021447,1.33549163714934e-05,-7.6798369161352e-05,5.71136818399575e-07,4.17798691168006e-07,-7.33167710991521e-05,2.81532137569425e-05,0.000348644047026307,-0.000478844272556962
"19",-6.77455637634852,0.0658925019774713,0.0249573806442971,4.01055844254521,1.75161162417105,0.0440357060503984,1.3468903240162,-0.118563239559158,0.00435707130167614,-0.0972855810776704,0.0113075994850492,0.0767425618001118,0.182906491355407,-0.247081832643146,0.543748599913098,0.185052055179664,0.614804827760389,0.374947243176127,0.199765405960481,0.314524511072312,0.449270980571191,0.00843543586702468,0.181544748564989,0.721137178021599,0.457147621947066,0.25151174891734,-0.109819471071661,0.447649333485096,0.4081001668006,0.550539578259947,0.400912495379964,0.2124057075624,0.357507098974712,0.537128723685844,0.155093773590283,0.426833390449113,1.07454794154976,0.755200394805941,-0.494983473233287,-0.00150846448101191,-0.000719377291973968,-0.192263808754265,-0.0180501057966526,-0.00220855052620416,0.00158613685145603,0.000895416342258761,-8.90232811158648e-05,0.00651863103146912,-0.00177893224575228,0.00109186226344451,1.19832790556069e-05,6.11737890034766e-06,0.0089136169671633,0.000241386921523355,2.74011698808921e-05,-0.000123025740125175,8.97359273780533e-06,3.45463511985419e-07,-8.53112850877836e-05,4.24844338013155e-05,4.12420005267087e-05,-0.000547677532180406
"20",-6.80744079531387,0.06701954760029,0.0260693259806817,-0.0935734932788462,1.83294883192959,0.0402674453888287,1.38876011759071,-0.10706784927151,0.00401466612692642,-0.0828609598572449,0.00593474866332621,0.0828341867567026,0.0930836868464332,-0.363052889384231,0.455392996646928,0.172713424714858,0.534902681551021,0.360603833241537,0.102394006842893,0.250605884444718,0.334878296119415,-0.105915156135537,0.0413921280104545,0.688734721809615,0.436233215508548,0.235613420046331,-0.131496265389109,0.482532392667874,0.468611201351425,0.522965840829325,0.40168883253866,0.247969839972788,0.342283190840808,0.569540050871132,0.21378649907442,0.424797211180749,1.03014698128377,0.664865068065453,-0.573432709305974,-0.00160753367005718,-0.000702307315779616,0.370647114276028,-0.0237575382670894,-0.00185764244967751,-0.000838922751093733,0.000816373024554535,-8.15483328499804e-05,0.00571886470659195,-0.00165012066513343,-0.0010404308221023,1.30225407917191e-05,5.77959475867715e-06,-0.00435437488207441,0.000303485691468474,1.66586938800569e-05,-9.65613499083376e-05,5.62329287577356e-06,3.49840650301573e-07,-6.9096500047354e-05,3.54857787478807e-05,7.03706004120856e-05,-0.000606238873218043
"21",-6.65279050006399,0.0682435410893114,0.026979498945275,3.15461965874812,1.73332333887091,0.100826793875582,1.28049166866202,-0.117993363248743,0.00423512117553779,-0.0796821950323641,-0.00529017511208485,0.0730567987172098,0.109179052993673,-0.331768713510404,0.466344129950626,0.264172270310527,0.516683581416751,0.340761615172574,0.14287831322821,0.302372695637948,0.354926299634339,-0.0573486362463186,0.122597756035547,0.665664883289754,0.338055446749642,0.204451228347044,-0.154590446081446,0.497564264646528,0.351305578822945,0.462114243734706,0.407302078253512,0.176853020266211,0.26441533988061,0.478806316149197,0.352725526407567,0.402981447849496,0.826349189796103,0.759843867616487,-0.942795164724867,-0.00169713571865533,-0.000788348065419602,-0.00531847627665038,-0.0173206882846494,-0.00470719505206997,0.00615321362039096,0.00118551788857049,-9.28641514378775e-05,0.00541320313976144,-0.000710491435796461,0.00456989636679252,1.41488882791223e-05,7.02195148758607e-06,0.00452371722750542,0.000224324317679669,4.76496030374171e-05,-0.000174166869563309,3.39952370037834e-06,4.50631707167162e-07,-7.18095332382502e-05,2.82731317940051e-05,0.000101607232564322,-0.000485043067829527
"22",-6.76997017712399,0.0653357646638689,0.029917919218984,2.71767232420951,1.80136039618133,0.0825983068036594,1.52801180250468,-0.116454524099205,0.0036855119087751,-0.0687395875578048,-0.0177242863665701,0.08190957578517,0.111776386487134,-0.326817002735562,0.470535803727909,0.206010297205656,0.453736008370033,0.368328063997787,0.118070194197108,0.30544491719303,0.36766929761435,0.00796039656875167,0.117356608117869,0.703172575517356,0.39720293882102,0.236822986165985,-0.089397539232067,0.531107811631126,0.407950275223459,0.532397493241688,0.414698958788228,0.222685877953891,0.309247079606737,0.525444402078821,0.267721515084097,0.389611635454743,0.960462291431737,0.694694417599938,0.2226024008717,-0.00148561027158731,-0.00105292277913784,-0.0235445641687846,-0.0194757324618811,-0.00327772854560571,-0.00640277794618549,0.00118644152814633,-7.30814748808628e-05,0.00475746566510881,-0.000530505001189054,-0.0401274923292689,1.1568265852897e-05,1.02757071179518e-05,0.00266516864735872,0.000243022704778955,2.48465323912567e-05,-3.29868349977236e-05,3.04203443879441e-06,2.83064998445603e-07,-5.91117336066818e-05,2.61756427418826e-05,0.000487965329138988,-0.000612248313171346
"23",-6.60870621677525,0.0662899620484096,0.0250979057505081,4.28847870116015,1.75895586634852,0.0623645196866808,1.36817761162455,-0.111665038795498,0.00384388666709787,-0.0598790013928383,-0.0260690001695031,0.0709548045793134,0.138318154183353,-0.327537876473797,0.489925834291092,0.168401119278515,0.592258361894346,0.310021352969913,0.127028866200667,0.273853755310076,0.371844834322125,-0.0975736225121033,0.136637408783631,0.537793577161921,0.349490495078696,0.220532702880771,-0.116968614022439,0.42933631147573,0.403638367979521,0.506928496051743,0.385821094998993,0.192765622041579,0.295733351113681,0.494834852091164,0.117832849656799,0.374627779123647,1.10781555450283,0.842871768346943,-0.933671766648785,-0.0016301981884686,-0.000734070619201386,-0.0993529256341108,-0.0178468350792398,-0.00259520377269889,0.000118690834238865,0.000962508176136468,-7.69422520482826e-05,0.0043157275976628,0.000606943558533972,0.0211314083826376,1.34539787481836e-05,6.41325505638038e-06,0.00286866118274668,0.000229444982994484,3.14993180275766e-05,-9.99320562973796e-05,5.28823511410689e-06,3.03208423986697e-07,-5.69314322277201e-05,1.11097999542816e-05,-0.000135466401624269,-0.000470925910914242
"24",-6.64772858175925,0.0598941616619883,0.0408517518432659,4.5737429574353,1.73486979655407,0.0807854944132499,1.33480735892761,-0.116063414065173,0.00366960789356436,-0.0672032066480075,-0.0186326969720517,0.0700557992490985,0.134218627166876,-0.307815213500567,0.483198176800893,0.186594221759208,0.472595105477754,0.38969155115004,0.137558803064433,0.317887130214158,0.366039520215578,0.0613816118361521,0.111746511802349,0.698041157575464,0.482063836409417,0.19716647607066,-0.0951187929341056,0.430358209317991,0.403645769746424,0.551992448021074,0.402316175278026,0.181597566290913,0.29373768637908,0.424729377323292,0.161817434588231,0.443505998438478,0.920113142444302,0.682525586113017,-1.12635781715449,-0.0013148023166284,-0.00131441410958612,-0.0969825864212719,-0.0156038341498051,-0.00386676335294529,0.0019226216526999,0.00129774303659114,-7.42296093802042e-05,0.00533753575810639,-0.00049554207129029,0.0184736615341435,1.03550842771155e-05,1.14669679416143e-05,0.00406559387043699,0.000196593390562784,4.2279015657072e-05,-0.000119176178560315,2.21195177974256e-06,2.86230731728645e-07,-7.26843342035402e-05,2.79513363371281e-05,-7.36250959070705e-05,-0.000454198412027872
